"REF_DATE","GEO","DGUID","Statistic","Household type","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Pet expenses","Dollars","81","units","0","v64475156","1.1.4.91","768","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Pet food","Dollars","81","units","0","v64475157","1.1.4.92","308","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Purchase of pets and pet-related goods","Dollars","81","units","0","v64475158","1.1.4.93","142","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Veterinarian and other services","Dollars","81","units","0","v64475159","1.1.4.94","317","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Household cleaning supplies and equipment","Dollars","81","units","0","v64475160","1.1.4.95","331","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Detergent and other soaps","Dollars","81","units","0","v64475161","1.1.4.96","146","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Cleaning equipment (non-electric)","Dollars","81","units","0","v64475163","1.1.4.98","30","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other household cleaning supplies","Dollars","81","units","0","v64475162","1.1.4.97","154","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Paper, plastic and foil supplies","Dollars","81","units","0","v64475164","1.1.4.99","409","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Stationery (excluding school supplies)","Dollars","81","units","0","v64475165","1.1.4.100","143","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other paper supplies","Dollars","81","units","0","v64475166","1.1.4.101","187","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Plastic and foil supplies","Dollars","81","units","0","v64475167","1.1.4.102","80","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Garden supplies and services","Dollars","81","units","0","v64475168","1.1.4.103","548","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Nursery and greenhouse stock, cut flowers, decorative plants and planting seeds","Dollars","81","units","0","v64475169","1.1.4.104","272","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Fertilizers, herbicides, insecticides, pesticides, soil and soil conditioners","Dollars","81","units","0","v64475170","1.1.4.105","85","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Groundskeeping services, snow and garbage removal","Dollars","81","units","0","v64475171","1.1.4.106","191","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other household supplies","Dollars","81","units","0","v64475172","1.1.4.107","127","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Child care","Dollars","81","units","0","v64475173","1.1.4.108","1233","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Child care outside the home","Dollars","81","units","0","v64475174","1.1.4.109","1063","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Child care in the home (regular and occasional)","Dollars","81","units","0","v64475175","1.1.4.110","170","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Household furnishings and equipment","Dollars","81","units","0","v54530299","1.1.4.14","2742","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Household furnishings","Dollars","81","units","0","v54530300","1.1.4.15","1153","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Furniture","Dollars","81","units","0","v64475176","1.1.4.111","774","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Rugs, mats and underpadding","Dollars","81","units","0","v64475177","1.1.4.112","45","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Art, antiques and decorative ware","Dollars","81","units","0","v64475178","1.1.4.113","74","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Linens","Dollars","81","units","0","v64475179","1.1.4.114","109","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other household furnishings (curtains, mirrors and picture frames)","Dollars","81","units","0","v64475180","1.1.4.115","151","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Household equipment","Dollars","81","units","0","v54530301","1.1.4.16","1435","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Household appliances","Dollars","81","units","0","v54530302","1.1.4.17","605","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Refrigerators and freezers","Dollars","81","units","0","v64475181","1.1.4.116","116","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Microwave ovens","Dollars","81","units","0","v64475182","1.1.4.117","20","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Cooking appliances","Dollars","81","units","0","v64475183","1.1.4.118","101","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Washers and dryers","Dollars","81","units","0","v64475184","1.1.4.119","146","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Dishwashers","Dollars","81","units","0","v64475185","1.1.4.120","47","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Room air conditioners, portable humidifiers and dehumidifiers","Dollars","81","units","0","v64475186","1.1.4.121","25","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other electric equipment and appliances (including parts and attachments)","Dollars","81","units","0","v64475187","1.1.4.122","151","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other household equipment","Dollars","81","units","0","v64475188","1.1.4.123","830","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Home and workshop tools and equipment","Dollars","81","units","0","v64475189","1.1.4.124","142","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Lawn, garden and snow-removal equipment and tools","Dollars","81","units","0","v64475190","1.1.4.125","183","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Non-electric kitchen and cooking equipment","Dollars","81","units","0","v64475191","1.1.4.126","194","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other household equipment, parts and accessories","Dollars","81","units","0","v64475192","1.1.4.127","311","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Maintenance, rental, repairs and services related to household furnishings and equipment","Dollars","81","units","0","v64475193","1.1.4.128","53","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Services related to household furnishings and equipment","Dollars","81","units","0","v64475194","1.1.4.129","101","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Rental of heating equipment","Dollars","81","units","0","v64475195","1.1.4.130","50","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Home security services","Dollars","81","units","0","v64475196","1.1.4.131","51","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Clothing and accessories","Dollars","81","units","0","v54530303","1.1.4.18","4895","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Women's and girls' wear (women and girls aged 4 years and over)","Dollars","81","units","0","v64475197","1.1.4.132","2475","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Clothing (women and girls aged 4 years and over)","Dollars","81","units","0","v64475198","1.1.4.133","1662","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Footwear (women and girls aged 4 years and over)","Dollars","81","units","0","v64475199","1.1.4.134","506","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Athletic footwear (women and girls aged 4 years and over)","Dollars","81","units","0","v64475200","1.1.4.135","179","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other footwear (women and girls aged 4 years and over)","Dollars","81","units","0","v64475201","1.1.4.136","327","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Accessories (women and girls aged 4 years and over)","Dollars","81","units","0","v64475202","1.1.4.137","119","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Watches and jewellery (women and girls aged 4 years and over)","Dollars","81","units","0","v64475203","1.1.4.138","188","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Watches (women and girls aged 4 years and over)","Dollars","81","units","0","v64475204","1.1.4.139","36","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Jewellery (women and girls aged 4 years and over)","Dollars","81","units","0","v64475205","1.1.4.140","153","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Men's and boys' wear (men and boys aged 4 years and over)","Dollars","81","units","0","v64475206","1.1.4.141","1713","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Clothing (men and boys aged 4 years and over)","Dollars","81","units","0","v64475207","1.1.4.142","1181","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Footwear (men and boys aged 4 years and over)","Dollars","81","units","0","v64475208","1.1.4.143","406","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Athletic footwear (men and boys aged 4 years and over)","Dollars","81","units","0","v64475209","1.1.4.144","219","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other footwear (men and boys aged 4 years and over)","Dollars","81","units","0","v64475210","1.1.4.145","187","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Accessories (men and boys aged 4 years and over)","Dollars","81","units","0","v64475211","1.1.4.146","68","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Watches and jewellery (men and boys aged 4 years and over)","Dollars","81","units","0","v64475212","1.1.4.147","58","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Watches (men and boys aged 4 years and over)","Dollars","81","units","0","v64475213","1.1.4.148","40","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Jewellery (men and boys aged 4 years and over)","Dollars","81","units","0","v64475214","1.1.4.149","19","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Children's wear (children under 4 years)","Dollars","81","units","0","v64475215","1.1.4.150","211","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Clothing and cloth diapers (children under 4 years)","Dollars","81","units","0","v64475216","1.1.4.151","174","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Footwear (children under 4 years)","Dollars","81","units","0","v64475217","1.1.4.152","37","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Gifts of clothing for non-household members","Dollars","81","units","0","v64475218","1.1.4.153","333","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Clothing material, yarn, thread and other notions","Dollars","81","units","0","v64475219","1.1.4.154","24","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Clothing services","Dollars","81","units","0","v64475220","1.1.4.155","139","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Laundry and dry-cleaning services","Dollars","81","units","0","v64475221","1.1.4.156","74","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Laundromats and self-service dry cleaning","Dollars","81","units","0","v64475222","1.1.4.157","44","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Services for clothing, footwear and jewellery","Dollars","81","units","0","v64475223","1.1.4.158","20","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Transportation","Dollars","81","units","0","v54530308","1.1.4.23","16191","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Private transportation","Dollars","81","units","0","v54530309","1.1.4.24","14890","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Private use automobiles, vans and trucks","Dollars","81","units","0","v64475224","1.1.4.159","6671","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Purchase of automobiles, vans and trucks","Dollars","81","units","0","v64475225","1.1.4.160","5876","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Automobiles (purchase)","Dollars","81","units","0","v64475226","1.1.4.161","2431","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Vans (including mini-vans, purchase)","Dollars","81","units","0","v64475227","1.1.4.162","595","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Trucks (including sport utility vehicles, purchase)","Dollars","81","units","0","v64475228","1.1.4.163","2849","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Accessories for automobiles, vans and trucks","Dollars","81","units","0","v64475229","1.1.4.164","27","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Fees for leased automobiles, vans and trucks","Dollars","81","units","0","v64475230","1.1.4.165","769","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Regular fees for leased automobiles, vans and trucks","Dollars","81","units","0","v64475231","1.1.4.166","724","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Regular fees for leased automobiles","Dollars","81","units","0","v64475232","1.1.4.167","350","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Regular fees for leased vans and trucks","Dollars","81","units","0","v64475233","1.1.4.168","375","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other costs for leased automobiles, vans and trucks (include down payment and closing costs)","Dollars","81","units","0","v64475234","1.1.4.169","44","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Rented automobiles, vans and trucks","Dollars","81","units","0","v64475235","1.1.4.170","52","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Automobile, van and truck operations","Dollars","81","units","0","v64475236","1.1.4.171","8168","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Registration fees for automobiles, vans and trucks (including insurance if part of registration)","Dollars","81","units","0","v64475237","1.1.4.172","527","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Private and public vehicle insurance premiums","Dollars","81","units","0","v64475238","1.1.4.173","1977","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Tires, batteries, and other parts and supplies for vehicles","Dollars","81","units","0","v64475239","1.1.4.174","617","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Maintenance and repairs of vehicles","Dollars","81","units","0","v64475240","1.1.4.175","745","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Vehicle security and communication services","Dollars","81","units","0","v64475241","1.1.4.176","9","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Gas and other fuels (all vehicles and tools)","Dollars","81","units","0","v64475242","1.1.4.177","3777","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Parking (excluding parking fees included in rent and traffic and parking tickets)","Dollars","81","units","0","v64475244","1.1.4.179","276","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other automobile, van and truck operation services","Dollars","81","units","0","v64475243","1.1.4.178","90","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Drivers' licences and tests, and driving lessons","Dollars","81","units","0","v64475245","1.1.4.180","150","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Drivers' licences and tests","Dollars","81","units","0","v64475246","1.1.4.181","85","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Driving lessons","Dollars","81","units","0","v64475247","1.1.4.182","65","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Public transportation","Dollars","81","units","0","v54530310","1.1.4.25","1301","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","City or commuter bus, subway, streetcar and commuter train","Dollars","81","units","0","v64475248","1.1.4.183","321","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Taxi (including tips)","Dollars","81","units","0","v64475249","1.1.4.184","55","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other local passenger transportation","Dollars","81","units","0","v64475250","1.1.4.185","16","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Airplane","Dollars","81","units","0","v64475251","1.1.4.186","790","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Inter-city bus","Dollars","81","units","0","v64475252","1.1.4.187","8","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other inter-city passenger transportation services","Dollars","81","units","0","v64475253","1.1.4.188","40","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Household moving, storage and delivery services","Dollars","81","units","0","v64475254","1.1.4.189","71","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Health care","Dollars","81","units","0","v54530311","1.1.4.26","2530","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Direct health care costs to household","Dollars","81","units","0","v54530312","1.1.4.27","1744","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Prescribed medicines and pharmaceutical products","Dollars","81","units","0","v64475255","1.1.4.190","459","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Non-prescribed medicines, pharmaceutical products, health care supplies and equipment","Dollars","81","units","0","v64475256","1.1.4.191","385","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Health care services","Dollars","81","units","0","v64475257","1.1.4.192","206","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Health care practitioners (excluding general practitioners and specialists)","Dollars","81","units","0","v64475258","1.1.4.193","112","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Health care by general practitioners and specialists","Dollars","81","units","0","v64475259","1.1.4.194","38","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Weight control programs, smoking cessation programs and other medical services","Dollars","81","units","0","v64475260","1.1.4.195","43","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Hospital care, nursing homes and other residential care facilities","Dollars","81","units","0","v64475261","1.1.4.196","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Eye-care goods and services","Dollars","81","units","0","v64475262","1.1.4.197","252","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Prescription eye wear","Dollars","81","units","0","v64475263","1.1.4.198","176","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Non-prescription eye wear and other eye-care goods","Dollars","81","units","0","v64475264","1.1.4.199","26","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Eye-care services (e.g. surgery, exams)","Dollars","81","units","0","v64475265","1.1.4.200","50","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Dental services","Dollars","81","units","0","v64475266","1.1.4.201","442","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Health insurance premiums","Dollars","81","units","0","v54530313","1.1.4.28","786","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Public hospital, medical and drug plan premiums","Dollars","81","units","0","v64475267","1.1.4.202","164","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Private health insurance plan premiums","Dollars","81","units","0","v64475268","1.1.4.203","622","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Private health care plan premiums","Dollars","81","units","0","v64475269","1.1.4.204","386","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Dental plan premiums","Dollars","81","units","0","v64475270","1.1.4.205","68","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Accident or disability insurance premiums","Dollars","81","units","0","v64475271","1.1.4.206","168","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Personal care","Dollars","81","units","0","v54530314","1.1.4.29","1421","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Personal care products","Dollars","81","units","0","v64475272","1.1.4.207","989","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Hair care products","Dollars","81","units","0","v64475273","1.1.4.208","112","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Makeup, skin care, manicure and fragrance products","Dollars","81","units","0","v64475274","1.1.4.209","306","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Makeup, skin care and manicure products","Dollars","81","units","0","v64475275","1.1.4.210","280","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Fragrance products","Dollars","81","units","0","v64475276","1.1.4.211","26","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Personal deodorants","Dollars","81","units","0","v64475277","1.1.4.212","28","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Body soaps","Dollars","81","units","0","v64475278","1.1.4.213","73","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Oral hygiene products","Dollars","81","units","0","v64475279","1.1.4.214","74","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Disposable diapers","Dollars","81","units","0","v64475280","1.1.4.215","108","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other personal care supplies and equipment","Dollars","81","units","0","v64475281","1.1.4.216","288","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Personal care services","Dollars","81","units","0","v64475282","1.1.4.217","432","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Hair grooming services","Dollars","81","units","0","v64475283","1.1.4.218","330","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other personal care services","Dollars","81","units","0","v64475284","1.1.4.219","103","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Recreation","Dollars","81","units","0","v54530315","1.1.4.30","5414","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Recreational equipment and related services","Dollars","81","units","0","v54530316","1.1.4.31","1547","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Sports, athletic and recreational equipment and related services","Dollars","81","units","0","v64475285","1.1.4.220","200","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Outdoor play equipment and accessories","Dollars","81","units","0","v64475286","1.1.4.221","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Children's toys","Dollars","81","units","0","v64475287","1.1.4.222","258","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Video game systems and accessories (excluding for computers)","Dollars","81","units","0","v64475288","1.1.4.223","103","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Art and craft materials","Dollars","81","units","0","v64475289","1.1.4.224","38","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Computer equipment and supplies","Dollars","81","units","0","v64475290","1.1.4.225","486","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Computer hardware","Dollars","81","units","0","v64475291","1.1.4.226","404","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Computer software and video game systems","Dollars","81","units","0","v64475292","1.1.4.227","20","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Computer supplies and other equipment","Dollars","81","units","0","v64475293","1.1.4.228","62","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Tablet computers","Dollars","81","units","0","v79417396","1.1.4.317","","..","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","E-Book readers","Dollars","81","units","0","v105964458","1.1.4.321","","..","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Photographic goods and services","Dollars","81","units","0","v64475294","1.1.4.229","261","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Cameras and accessories","Dollars","81","units","0","v64475295","1.1.4.230","","F","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Photographic services","Dollars","81","units","0","v64475296","1.1.4.231","139","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Collectors' items (e.g. stamps, coins)","Dollars","81","units","0","v64475297","1.1.4.232","","F","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Other recreational equipment and related services","Dollars","81","units","0","v64475298","1.1.4.233","165","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Home entertainment equipment and services","Dollars","81","units","0","v54530317","1.1.4.32","567","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Home entertainment equipment","Dollars","81","units","0","v64475299","1.1.4.234","537","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Audio equipment","Dollars","81","units","0","v64475300","1.1.4.235","68","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Video equipment","Dollars","81","units","0","v64475301","1.1.4.236","244","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Blu-ray players","Dollars","81","units","0","v64475302","1.1.4.237","14","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","DVD players","Dollars","81","units","0","v64475303","1.1.4.238","5","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Televisions and other video equipment and accessories","Dollars","81","units","0","v64475304","1.1.4.239","225","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Home theatre systems","Dollars","81","units","0","v64475305","1.1.4.240","87","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Pre-recorded media, music downloads and blank audio and video media","Dollars","81","units","0","v64475306","1.1.4.241","138","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Home entertainment services","Dollars","81","units","0","v64475307","1.1.4.242","30","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Rental of video media","Dollars","81","units","0","v64475308","1.1.4.243","25","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Maintenance and repairs of electronic and communications equipment","Dollars","81","units","0","v64475309","1.1.4.244","","F","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Recreational services","Dollars","81","units","0","v54530318","1.1.4.33","2331","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Entertainment","Dollars","81","units","0","v64475310","1.1.4.245","1119","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Movie theatres","Dollars","81","units","0","v64475311","1.1.4.246","83","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Live sporting and performing arts events","Dollars","81","units","0","v64475312","1.1.4.247","170","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Admission fees to museums, zoos and other sites","Dollars","81","units","0","v64475313","1.1.4.248","120","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Television and satellite radio services (including installation, service and pay TV charges)","Dollars","81","units","0","v64475314","1.1.4.249","747","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Rental of cablevision services (including any installation, service and pay TV charges)","Dollars","81","units","0","v64475315","1.1.4.250","520","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Rental of satellite TV or radio services (including installation, service and pay TV charges)","Dollars","81","units","0","v64475316","1.1.4.251","227","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Use of recreation facilities","Dollars","81","units","0","v64475317","1.1.4.252","532","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Dues and fees for sports and recreation facilities","Dollars","81","units","0","v64475318","1.1.4.253","379","","","t","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Children's camps","Dollars","81","units","0","v64475319","1.1.4.254","153","","","","0"
"2011","Canada","2016A000011124","Average expenditure per household","Couples with children","Package trips","Dollars","81","units","0","v64475320","1.1.4.255","632","","","","0"
